method,assay,round,bin,MCC
dnn,TA1537,6,0.6,0.6377908351354565
dnn,TA1537,6,1,0.8721458008110459
dnn,TA1537,7,0.4,0.44421877949496213
dnn,TA1537,7,0.6,0.6592322633628092
dnn,TA1537,7,1,0.9147727272727273
dnn,TA1537,8,0.4,0.31456354112936946
dnn,TA1537,8,0.6,0.6934069518570054
dnn,TA1537,8,1,0.8703882797784892
dnn,TA1537,9,0.4,0.34370972387652404
dnn,TA1537,9,0.6,0.7733638182519625
dnn,TA1537,9,1,0.8858267297927462
dnn,TA1537,10,0.4,0.4088349129274569
dnn,TA1537,10,0.6,0.6732538799387903
dnn,TA1537,10,1,0.8257441932065536
dnn,TA1537,11,0.4,0.3536093264335546
dnn,TA1537,11,0.6,0.7075807768026027
dnn,TA1537,11,1,0.8295454545454546
dnn,TA1537,12,0.4,0.42412663138153556
dnn,TA1537,12,0.6,0.6934069518570054
dnn,TA1537,12,1,0.9147727272727273
dnn,TA1537,13,0.4,0.31456354112936946
dnn,TA1537,13,0.6,0.6520006037814214
dnn,TA1537,13,1,0.9147727272727273
dnn,TA1537,14,0.4,0.37923083559683324
dnn,TA1537,14,0.6,0.7011423927997341
dnn,TA1537,14,1,0.8257441932065536
dnn,TA1537,15,0.4,0.4088349129274569
dnn,TA1537,15,0.6,0.7266934942991281
dnn,TA1537,15,1,0.9211323729436767
dnn,TA1537,16,0.4,0.4088349129274569
dnn,TA1537,16,0.6,0.6375919725223428
dnn,TA1537,16,1,0.9211323729436767
dnn,TA1537,17,0.4,0.34370972387652404
dnn,TA1537,17,0.6,0.6520006037814214
dnn,TA1537,17,1,0.8703882797784892
dnn,TA1537,18,0.4,0.3058369784095177
dnn,TA1537,18,0.6,0.6732538799387903
dnn,TA1537,18,1,0.9147727272727273
dnn,TA1537,19,0.4,0.42412663138153556
dnn,TA1537,19,0.6,0.7075807768026027
dnn,TA1537,19,1,0.8703882797784892
dnn,TA1537_S9,0,0.4,0.2935544965151146
dnn,TA1537_S9,0,0.6,0.7094988032031913
dnn,TA1537_S9,0,1,0.6309613656143768
dnn,TA1537_S9,1,0.4,0.3973682900050756
dnn,TA1537_S9,1,0.6,0.7229871489178307
dnn,TA1537_S9,1,1,0.556296447512042
dnn,TA1537_S9,2,0.4,0.43047434699266635
dnn,TA1537_S9,2,0.6,0.7181324987175317
dnn,TA1537_S9,2,1,0.6642857142857143
dnn,TA1537_S9,3,0.4,0.4710600089775822
dnn,TA1537_S9,3,0.6,0.7286261437442869
dnn,TA1537_S9,3,1,0.6642857142857143
dnn,TA1537_S9,4,0.4,0.41623410832931124
dnn,TA1537_S9,4,0.6,0.7181324987175317
dnn,TA1537_S9,4,1,0.43713663238643097
dnn,TA1537_S9,5,0.4,0.43047434699266635
dnn,TA1537_S9,5,0.6,0.7141684885491868
dnn,TA1537_S9,5,1,0.556296447512042
dnn,TA1537_S9,6,0.4,0.4756151601427426
dnn,TA1537_S9,6,0.6,0.6924211179681733
dnn,TA1537_S9,6,1,0.556296447512042
dnn,TA1537_S9,7,0.4,0.33044960796991385
dnn,TA1537_S9,7,0.6,0.7181324987175317
dnn,TA1537_S9,7,1,0.6642857142857143
dnn,TA1537_S9,8,0.4,0.38197533777865306
dnn,TA1537_S9,8,0.6,0.7181324987175317
dnn,TA1537_S9,8,1,0.556296447512042
dnn,TA1537_S9,9,0.4,0.4348714011540733
dnn,TA1537_S9,9,0.6,0.7141684885491868
dnn,TA1537_S9,9,1,0.556296447512042
dnn,TA1537_S9,10,0.4,0.5816125341699357
dnn,TA1537_S9,10,0.6,0.7937253933193771
dnn,TA1537_S9,10,1,0.6642857142857143
dnn,TA1537_S9,11,0.4,0.19553855089096764
dnn,TA1537_S9,11,0.6,0.6685169228737651
dnn,TA1537_S9,11,1,0.43713663238643097
dnn,TA1537_S9,12,0.4,0.31093254991412733
dnn,TA1537_S9,12,0.6,0.7391385527653579
dnn,TA1537_S9,12,1,0.6642857142857143
dnn,TA1537_S9,13,0.4,0.33044960796991385
dnn,TA1537_S9,13,0.6,0.7181324987175317
dnn,TA1537_S9,13,1,0.556296447512042
