round,assay,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
13,TA98_S9,0.8976572133168927,0.8729150720755199,0.7880184331797235,0.8221153846153846,0.9433680954203344,0.8047058823529412,0.7357108592311115
13,TA1537,0.9519230769230768,0.8677166172878008,0.851063829787234,0.7547169811320755,0.977233743957586,0.8,0.7745908940988828
13,TA1537_S9,0.955,0.8781469196889784,0.8723404255319149,0.7735849056603774,0.9818933173835028,0.8200000000000001,0.7962637653957472
13,TA102,0.8465909090909091,0.7272131761182856,0.7142857142857143,0.5128205128205128,0.8905109489051095,0.5970149253731343,0.5159958656859743
13,TA102_S9,0.9281045751633988,0.7390510948905109,0.7272727272727273,0.5,0.8827554744525548,0.5925925925925926,0.5663703283555348
14,TA100,0.892972972972973,0.8580003896758813,0.8367346938775511,0.7765151515151515,0.9317150323201759,0.8055009823182709,0.7327885751668034
14,TA100_S9,0.8551724137931035,0.8145370370370371,0.8025210084033614,0.7074074074074074,0.9127283950617284,0.7519685039370078,0.6528482986322913
14,TA1535,0.9518072289156626,0.8982404070383718,0.7457627118644068,0.8301886792452831,0.9814712741149036,0.7857142857142858,0.7600374517165077
14,TA1535_S9,0.9466950959488272,0.8016771488469602,0.7777777777777778,0.6222222222222222,0.9307651991614256,0.6913580246913581,0.6675232504608745
14,TA97,0.9047619047619048,0.726063829787234,0.55,0.5,0.8643617021276595,0.5238095238095238,0.4716931215269698
14,TA97_S9,0.9108910891089108,0.7993156544054747,0.8148148148148148,0.6285714285714286,0.9693755346449956,0.7096774193548386,0.6658107123367202
14,TA98,0.9056386651323358,0.8645462666022345,0.81,0.7864077669902912,0.9448886350656768,0.7980295566502462,0.7366224797438209
14,TA98_S9,0.9087546239210852,0.8788030998851895,0.8252427184466019,0.8173076923076923,0.9437428243398394,0.8212560386473431,0.7600156689273004
14,TA1537,0.9423076923076924,0.829980768231197,0.8372093023255814,0.6792452830188679,0.9811320754716982,0.7499999999999999,0.7228051338907605
14,TA1537_S9,0.9475,0.8578380729704747,0.8478260869565217,0.7358490566037735,0.9826545592953074,0.7878787878787878,0.7605690829557135
14,TA102,0.8465909090909091,0.7455549316863186,0.6875,0.5641025641025641,0.8779711772412503,0.619718309859155,0.5288286899454476
