assay,run,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
SR-MMP,19,0.8971193415637858,0.8971193415637858,0.7551020408163265,0.4228571428571429,0.9126923076923076,0.5421245421245422,0.5154865900903324
SR-p53,0,0.9425531914893616,0.9425531914893616,0.7272727272727273,0.09302325581395347,0.8984402445022132,0.16494845360824745,0.2468709789492199
SR-p53,1,0.9411347517730496,0.9411347517730496,0.6363636363636364,0.08139534883720931,0.9026382350874728,0.1443298969072165,0.21318720883905928
SR-p53,2,0.9425531914893616,0.9425531914893616,0.7777777777777778,0.08139534883720931,0.8958318695988198,0.1473684210526316,0.2400584021907956
SR-p53,3,0.9425531914893616,0.9425531914893616,0.6923076923076923,0.10465116279069768,0.8986861519005129,0.18181818181818185,0.2544751198590967
SR-p53,4,0.9453900709219858,0.9453900709219858,0.8461538461538461,0.12790697674418605,0.9010925314410174,0.22222222222222224,0.31648858667577945
SR-p53,5,0.9439716312056736,0.9439716312056736,0.8181818181818182,0.10465116279069768,0.8946989390852245,0.1855670103092784,0.2805547490593805
SR-p53,6,0.9446808510638298,0.9446808510638298,0.8333333333333334,0.11627906976744184,0.8965256797583082,0.20408163265306126,0.2990003515184512
SR-p53,7,0.9439716312056736,0.9439716312056736,0.8888888888888888,0.09302325581395347,0.8978254760064639,0.16842105263157894,0.2772706215277593
SR-p53,8,0.9432624113475178,0.9432624113475178,0.8,0.09302325581395347,0.9033583924682076,0.16666666666666666,0.2609819567261463
SR-p53,9,0.9432624113475178,0.9432624113475178,0.75,0.10465116279069768,0.9004514157240217,0.1836734693877551,0.266739064738453
SR-p53,10,0.9439716312056736,0.9439716312056736,0.8181818181818182,0.10465116279069768,0.9002669851752968,0.1855670103092784,0.2805547490593805
SR-p53,11,0.9432624113475178,0.9432624113475178,0.75,0.10465116279069768,0.8979220824843673,0.1836734693877551,0.266739064738453
SR-p53,12,0.9439716312056736,0.9439716312056736,0.7692307692307693,0.11627906976744184,0.8953400548022201,0.202020202020202,0.2854818532674381
SR-p53,13,0.9432624113475178,0.9432624113475178,0.875,0.08139534883720931,0.8993272676175087,0.14893617021276595,0.25693606580991346
SR-p53,14,0.9439716312056736,0.9439716312056736,0.7692307692307693,0.11627906976744184,0.8988003231925805,0.202020202020202,0.2854818532674381
SR-p53,15,0.9432624113475178,0.9432624113475178,0.75,0.10465116279069768,0.9027260591582942,0.1836734693877551,0.266739064738453
SR-p53,16,0.9439716312056736,0.9439716312056736,0.7692307692307693,0.11627906976744184,0.8991077074404552,0.202020202020202,0.2854818532674381
SR-p53,17,0.9439716312056736,0.9439716312056736,0.7692307692307693,0.11627906976744184,0.90246258694583,0.202020202020202,0.2854818532674381
SR-p53,18,0.9432624113475178,0.9432624113475178,0.75,0.10465116279069768,0.8944705965010891,0.1836734693877551,0.266739064738453
SR-p53,19,0.9432624113475178,0.9432624113475178,0.8,0.09302325581395347,0.9042102859551746,0.16666666666666666,0.2609819567261463
NR-Aromatase,0,0.9584026622296172,0.9584026622296172,0.8,0.07547169811320754,0.8929175493045635,0.13793103448275862,0.23796479440102464
NR-Aromatase,1,0.959234608985025,0.959234608985025,0.8333333333333334,0.09433962264150944,0.8880733041036505,0.16949152542372886,0.2722862603452665
NR-Aromatase,2,0.9575707154742096,0.9575707154742096,0.75,0.05660377358490566,0.8859878154917319,0.10526315789473684,0.1986806097377516
NR-Aromatase,3,0.959234608985025,0.959234608985025,0.8333333333333334,0.09433962264150944,0.8786639735947583,0.16949152542372886,0.2722862603452665
NR-Aromatase,4,0.959234608985025,0.959234608985025,0.8333333333333334,0.09433962264150944,0.8785818677438955,0.16949152542372886,0.2722862603452665
NR-Aromatase,5,0.9600665557404326,0.9600665557404326,0.8571428571428571,0.11320754716981132,0.8837545363482601,0.2,0.3031019068894737
NR-Aromatase,6,0.9584026622296172,0.9584026622296172,0.8,0.07547169811320754,0.8914068016486856,0.13793103448275862,0.23796479440102464
NR-Aromatase,7,0.9584026622296172,0.9584026622296172,0.8,0.07547169811320754,0.8890585743140056,0.13793103448275862,0.23796479440102464
NR-Aromatase,8,0.9584026622296172,0.9584026622296172,0.8,0.07547169811320754,0.8819482076292756,0.13793103448275862,0.23796479440102464
NR-Aromatase,9,0.959234608985025,0.959234608985025,0.8333333333333334,0.09433962264150944,0.8871044550634679,0.16949152542372886,0.2722862603452665
NR-Aromatase,10,0.959234608985025,0.959234608985025,0.8333333333333334,0.09433962264150944,0.8867924528301886,0.16949152542372886,0.2722862603452665
NR-Aromatase,11,0.9600665557404326,0.9600665557404326,0.8571428571428571,0.11320754716981132,0.8822273675222096,0.2,0.3031019068894737
NR-Aromatase,12,0.9584026622296172,0.9584026622296172,0.8,0.07547169811320754,0.878598288914068,0.13793103448275862,0.23796479440102464
NR-Aromatase,13,0.9575707154742096,0.9575707154742096,0.75,0.05660377358490566,0.8869730857020871,0.10526315789473684,0.1986806097377516
NR-Aromatase,14,0.9584026622296172,0.9584026622296172,0.8,0.07547169811320754,0.8868745586810516,0.13793103448275862,0.23796479440102464
NR-Aromatase,15,0.959234608985025,0.959234608985025,0.8333333333333334,0.09433962264150944,0.8831141107115292,0.16949152542372886,0.2722862603452665
NR-Aromatase,16,0.9600665557404326,0.9600665557404326,0.8571428571428571,0.11320754716981132,0.877925020936992,0.2,0.3031019068894737
NR-Aromatase,17,0.9600665557404326,0.9600665557404326,0.8571428571428571,0.11320754716981132,0.8893048918665944,0.2,0.3031019068894737
NR-Aromatase,18,0.959234608985025,0.959234608985025,0.8333333333333334,0.09433962264150944,0.8964152585513244,0.16949152542372886,0.2722862603452665
NR-Aromatase,19,0.959234608985025,0.959234608985025,0.8333333333333334,0.09433962264150944,0.8760037440267993,0.16949152542372886,0.2722862603452665
