assay,run,accuracy,balanced_accuracy,precision,recall,AUC,F1,MCC
TA102,8,0.8238636363636364,0.8238636363636364,0.6538461538461539,0.4358974358974359,0.8978102189781022,0.523076923076923,0.4333126787086547
TA102,9,0.8238636363636364,0.8238636363636364,0.6666666666666666,0.41025641025641024,0.8938798427849524,0.5079365079365079,0.4258315617938658
TA102,10,0.8125,0.8125,0.625,0.38461538461538464,0.8929440389294403,0.4761904761904762,0.3859664794131635
TA102,11,0.8181818181818182,0.8181818181818182,0.6521739130434783,0.38461538461538464,0.8970615758936926,0.4838709677419355,0.4019714112764796
TA102,12,0.8125,0.8125,0.625,0.38461538461538464,0.8929440389294403,0.4761904761904762,0.3859664794131635
TA102,13,0.8295454545454546,0.8295454545454546,0.68,0.4358974358974359,0.9006176305446378,0.53125,0.4491121797671308
TA102,14,0.8295454545454546,0.8295454545454546,0.68,0.4358974358974359,0.9011791128579448,0.53125,0.4491121797671308
TA102,15,0.8295454545454546,0.8295454545454546,0.68,0.4358974358974359,0.8976230582069997,0.53125,0.4491121797671308
TA102,16,0.8238636363636364,0.8238636363636364,0.6538461538461539,0.4358974358974359,0.8961257720381808,0.523076923076923,0.4333126787086547
TA102,17,0.8238636363636364,0.8238636363636364,0.6666666666666666,0.41025641025641024,0.9011791128579448,0.5079365079365079,0.4258315617938658
TA102,18,0.8125,0.8125,0.625,0.38461538461538464,0.8991203443758188,0.4761904761904762,0.3859664794131635
TA102,19,0.8238636363636364,0.8238636363636364,0.6538461538461539,0.4358974358974359,0.9015534344001496,0.523076923076923,0.4333126787086547
TA102_S9,0,0.9281045751633988,0.9281045751633988,0.7272727272727273,0.5,0.8795620437956204,0.5925925925925926,0.5663703283555348
TA102_S9,1,0.9281045751633988,0.9281045751633988,0.7272727272727273,0.5,0.8736313868613139,0.5925925925925926,0.5663703283555348
TA102_S9,2,0.9215686274509804,0.9215686274509804,0.6666666666666666,0.5,0.8882299270072993,0.5714285714285715,0.5358697516597707
TA102_S9,3,0.9281045751633988,0.9281045751633988,0.7272727272727273,0.5,0.8941605839416058,0.5925925925925926,0.5663703283555348
TA102_S9,4,0.9215686274509804,0.9215686274509804,0.6666666666666666,0.5,0.8822992700729927,0.5714285714285715,0.5358697516597707
TA102_S9,5,0.9281045751633988,0.9281045751633988,0.7272727272727273,0.5,0.8987226277372262,0.5925925925925926,0.5663703283555348
TA102_S9,6,0.934640522875817,0.934640522875817,0.8,0.5,0.8918795620437956,0.6153846153846154,0.6009707492530832
TA102_S9,7,0.934640522875817,0.934640522875817,0.8,0.5,0.8873175182481752,0.6153846153846154,0.6009707492530832
TA102_S9,8,0.934640522875817,0.934640522875817,0.75,0.5625,0.8950729927007299,0.6428571428571429,0.6153155578651437
TA102_S9,9,0.9215686274509804,0.9215686274509804,0.7,0.4375,0.8791058394160584,0.5384615384615384,0.5145529629413147
TA102_S9,10,0.9281045751633988,0.9281045751633988,0.7272727272727273,0.5,0.8946167883211679,0.5925925925925926,0.5663703283555348
TA102_S9,11,0.934640522875817,0.934640522875817,0.8,0.5,0.9010036496350364,0.6153846153846154,0.6009707492530832
TA102_S9,12,0.9281045751633988,0.9281045751633988,0.7272727272727273,0.5,0.8859489051094891,0.5925925925925926,0.5663703283555348
TA102_S9,13,0.9281045751633988,0.9281045751633988,0.7272727272727273,0.5,0.8978102189781022,0.5925925925925926,0.5663703283555348
TA102_S9,14,0.934640522875817,0.934640522875817,0.75,0.5625,0.8950729927007299,0.6428571428571429,0.6153155578651437
TA102_S9,15,0.9281045751633988,0.9281045751633988,0.7272727272727273,0.5,0.895985401459854,0.5925925925925926,0.5663703283555348
TA102_S9,16,0.934640522875817,0.934640522875817,0.75,0.5625,0.8905109489051095,0.6428571428571429,0.6153155578651437
TA102_S9,17,0.9281045751633988,0.9281045751633988,0.7272727272727273,0.5,0.8882299270072992,0.5925925925925926,0.5663703283555348
TA102_S9,18,0.9281045751633988,0.9281045751633988,0.7777777777777778,0.4375,0.9005474452554745,0.56,0.5499927421551648
TA102_S9,19,0.9281045751633988,0.9281045751633988,0.7272727272727273,0.5,0.9010036496350364,0.5925925925925926,0.5663703283555348
