TA100,TA100_S9,TA1535,TA1535_S9,TA97,TA97_S9,TA98,TA98_S9,TA1537,TA1537_S9,TA102,TA102_S9,standardised_smiles
0.0,,,,,,0.0,0.0,,,,,CCN(CC)S(=O)(=O)c1ccc(N=C(C)O)cc1
1.0,1.0,0.0,0.0,,,,1.0,1.0,1.0,,,CCN(CC)c1cc(N=C(C)O)c(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1OC
0.0,1.0,0.0,1.0,,,1.0,1.0,0.0,1.0,,,CCN(CC)c1cc(N=C(C)O)c(N=Nc2ccc([N+](=O)[O-])cc2)cc1OC
0.0,0.0,,,,,0.0,1.0,,,,,CCN(CC)c1cc2[o+]c3cc(N(CC)CC)c(C)cc3c(-c3ccc(S(=O)(=O)O)cc3S(=O)(=O)[O-])c2cc1C
,,,,,,,,,,,,CCN(CC)c1ccc(-c2ccc(-c3ccc(-c4ccc(N(CC)CC)cc4)cc3)cc2)cc1
,,,,,,,,,,,,CCN(CC)c1ccc(-c2ccccc2)c(-c2ccccc2)c1N(CC)CC
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccc(N(CC)CC)cc2)cc1
,1.0,,,,,,,,,,,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2ccccc2)cc1
,,0.0,0.0,,,,1.0,,,,,CCN(CC)c1ccc(N)cc1
0.0,0.0,0.0,0.0,,,,1.0,0.0,0.0,,,CCN(CC)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1
1.0,1.0,0.0,1.0,,,0.0,1.0,0.0,,0.0,1.0,CCN(CC)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])cc1
0.0,,,,,,0.0,,,,,,CCN(CC)c1ccc(N=Nc2ccc(N=Nc3c(S(=O)(=O)O)cc4ccc(N)cc4c3O)c(OC)c2)cc1
,0.0,,,,,0.0,1.0,,,,,CCN(CC)c1ccc(N=Nc2ccc(N=Nc3c(S(=O)(=O)O)cc4ccc(N)cc4c3O)c(OCCO)c2)cc1
0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1
1.0,1.0,0.0,,,,,1.0,1.0,1.0,,,CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2C#N)cc1
,0.0,0.0,0.0,,,0.0,,,0.0,,,CCN(CC)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1
,,,,,,,0.0,,,,,CCN(CC)c1ccc(N=Nc2ccccc2)cc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,CCN(CC)c1ccc(N=O)c(O)c1
,,,,,,,,,,,,CCN(CC)c1ccc(N=O)cc1
,,,,,,,,,,,,CCN(CC)c1ccc2c(-c3ccccc3C(=O)O)c3ccc(N(CC)CC)cc3[o+]c2c1
,,,,,,,,,,,,CCN(CC)c1ccc2c(C(F)(F)F)cc(=O)oc2c1
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,CCN(CC)c1ccc2c(C)cc(=O)oc2c1
,,,,,,,,,,,,CCN(CC)c1ccc2cc(-c3nc4ccccc4n3C)c(=O)oc2c1
,1.0,,,,,,,,,,,CCN(CC)c1ccc2nc3c(cc(N)c4ccccc43)[o+]c2c1
,0.0,,,,,1.0,0.0,,,,,CCN(CC)c1ccc2nc3ccc(N(CC)CC)cc3[o+]c2c1
0.0,,0.0,0.0,0.0,,0.0,1.0,,,,,CCN(CC)c1cccc(O)c1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,CCN(CC)c1ccccc1
,1.0,,,,,,1.0,,,,,CCN(CCC#N)c1cc(N=C(C)O)c(-n2nc3c(Br)cc(N)c(Cl)c3n2)cc1OC
,,,,,,1.0,1.0,,,,,CCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1
,,,1.0,,,,,,,,,CCN(CCCC(=O)O)N=O
,,,1.0,,,,,,,,,CCN(CCCCO)N=O
1.0,,,,,,1.0,,1.0,,,,CCN(CCCl)CCCN=c1c2ccc(Cl)cc2[nH]c2ccc(OC)cc12
1.0,,0.0,,,,1.0,,1.0,,,,CCN(CCCl)CCCN=c1c2ccc(Cl)cc2[nH]c2ccc(OC)nc12
1.0,,0.0,,,,1.0,,1.0,,,,CCN(CCCl)CCCN=c1c2ccccc2[nH]c2ccccc12
1.0,,,,,,1.0,,,,,,CCN(CCCl)CCCNc1c2ccccc2nc2c(OC)cccc12
,,0.0,,,,1.0,,1.0,,,,CCN(CCCl)CCCNc1c2ccccc2nc2c1ccc1ccccc12
1.0,,0.0,,,,1.0,,1.0,,,,CCN(CCCl)CCCNc1c2ccccc2nc2c1ccc1cccnc12
0.0,,,,,,0.0,,,,0.0,,CCN(CCCl)c1ccc(-c2nc3cc(-c4nc5ccc(N6CCN(C)CC6)cc5[nH]4)ccc3[nH]2)cc1
,,0.0,,,,1.0,,1.0,,0.0,,CCN(CCCl)c1ccc(CCCN=c2c3ccccc3[nH]c3ccccc23)cc1
,,0.0,,,,1.0,,1.0,,0.0,,CCN(CCCl)c1ccc(OCCCCCN=c2c3ccccc3[nH]c3ccccc23)cc1
,,,1.0,,,,,,,,,CCN(CCO)N=O
,,1.0,1.0,,,,0.0,0.0,,,,CCN(CCO[N+](=O)[O-])[N+](=O)[O-]
,1.0,,,,,1.0,1.0,1.0,,,,CCN(CC[N+](C)(C)C)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2Cl)cc1
,,,,,,0.0,,,,,,CCN(Cc1cccc(S(=O)(=O)O)c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccccc2S(=O)(=O)[O-])cc1
0.0,0.0,,,,,0.0,1.0,,,,,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](C)C)C=C2)c2ccc(N(CC)Cc3cccc(S(=O)(=O)O)c3)cc2)cc1
,1.0,,,,,,1.0,,,,,CCN(Cc1cccc(S(=O)(=O)[O-])c1)c1ccc(C(=C2C=CC(=[N+](CC)Cc3cccc(S(=O)(=O)O)c3)C=C2)c2ccc(S(=O)(=O)O)cc2)cc1
0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CCN(Cc1ccccc1)c1ccccc1
0.0,0.0,,,,,,,,,0.0,0.0,CCN(N)CC
,0.0,,,,,,,,,0.0,,CCN(N)c1ccccc1
,,1.0,,,,,,,1.0,,,CCN(N=O)C(=N)N[N+](=O)[O-]
1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,CCN(N=O)C(=N)O
,,1.0,,,,,,,,,,CCN(N=O)C(=O)N(C)C
,,1.0,,,,,,,,,,CCN(N=O)C(C=O)=NO
,,0.0,0.0,,,,0.0,0.0,0.0,,,CCN(N=O)c1ccccc1
0.0,,0.0,0.0,,,0.0,,0.0,,,,CCN1CCN(C(O)=NC(C(O)=NC2C(=O)N3C2SC(C)(C)C3C(=O)O)c2ccccc2)C(=O)C1=O
,,,,,,,,,,1.0,,CCN1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
,,1.0,,,,,,,,,,CCN1CCN=N1
0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,CCN1CCNC(=O)C1=O
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,CCN1CCOCC1
,,,,,,1.0,,,,,,CCN=C(O)C=Cc1ccc([N+](=O)[O-])o1
,,,,0.0,,,,,,,0.0,CCN=C(O)CCC(N)C(=O)O
,,1.0,,,,,,,,,,CCN=C(O)N(CCN(C)C)N=O
,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,CCN=C(O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1
,,,,0.0,,,,,,0.0,0.0,CCN=C=S
,,0.0,,,,,,,,,,CCN=NC(C)(C)OO
,,1.0,,,,,,,,,,CCN=NNCC
,,1.0,,,,,,,,,,CCN=NO
0.0,,,,0.0,,0.0,,,,,,CCN=c1[nH]c(Cl)nc(=N)[nH]1
0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCN=c1cc2oc3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c-2cc1C
0.0,0.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,CCN=c1nc(Cl)[nH]c(=NC(C)C)[nH]1
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,CCN=c1nc(Cl)[nH]c(=NCC)[nH]1
0.0,0.0,0.0,,,,0.0,,,,,,CCN=c1nc(Cl)nc(NC(C)(C)C#N)[nH]1
0.0,,,,0.0,,,,,,,,CCN=c1nc(O)[nH]c(=NC(C)C)[nH]1
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCN=c1s[nH]c2ccccc12
,,1.0,,,,,,,,,,CCNC(=N)N(N=O)[N+](=O)[O-]
,,,,,,,,,,,,CCNC(C)CC(C)NCC
0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,CCNCC
0.0,0.0,0.0,0.0,,,,,,0.0,,,CCNCC#CC(C)(C)OC(=O)C(O)(c1ccccc1)C1CCCCC1
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCNCCN
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,,0.0,CCNNCC
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,CCNS(=O)(=O)c1ccc(C)cc1
0.0,,0.0,,0.0,0.0,0.0,1.0,,,,,CCNc1cc(O)ccc1C
,,,,,,,,,,,,CCNc1cc2[o+]c3cc(NCC)c(C)cc3c(-c3ccccc3C(=O)OCC)c2cc1C
,,,,,,,,,,,,CCNc1cc2oc(=O)cc(C)c2cc1C
0.0,0.0,,,0.0,0.0,0.0,1.0,,,,,CCNc1ccc(O)cc1
0.0,0.0,0.0,,0.0,,0.0,0.0,,,,,CCNc1ccccc1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,CCO
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=N)O
,,,,,,0.0,0.0,,,,,CCOC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(=O)OCC)C(=O)OCC)c(Cl)c2)cc1Cl)C(=O)OCC
,,,,,,,0.0,,,,,CCOC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(=O)OCC)C(=O)OCC)c(OC)c2)cc1OC)C(=O)OCC
,,,,,,,0.0,,,,,CCOC(=O)C(=NNc1ccc(-c2ccc(NN=C(C(=O)OCC)C(=O)OCC)cc2)cc1)C(=O)OCC
0.0,,,,,,,,,,,0.0,CCOC(=O)C(C)(C)Oc1ccc(Cl)cc1
0.0,0.0,,,,,,,0.0,0.0,,,CCOC(=O)C(C)=O
1.0,,,,,,,,,,,,CCOC(=O)C(C)Br
1.0,1.0,1.0,1.0,,,0.0,0.0,1.0,1.0,,,CCOC(=O)C(CCSC)CC(=O)C(Cc1cccc(N(CCCl)CCCl)c1)N=C(O)C(N)Cc1ccc(F)cc1
0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N(CC(=O)O)C1Cc2ccccc2C1
0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOC(=O)C(Cl)C(C)=O
,,,,,,,,,,1.0,,CCOC(=O)C(N)CS
,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1
0.0,0.0,0.0,0.0,,,1.0,1.0,0.0,,,,CCOC(=O)C1(CCCCCCOCc2cccs2)CO1
,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,CCOC(=O)C1=C(C)N=C(C)C(C(=O)OCC2COC3(CCCC3)O2)C1c1cccc(Cl)c1
,,,0.0,,,0.0,0.0,0.0,0.0,,,CCOC(=O)C1C(C=C(C)C)C1(C)C
0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,CCOC(=O)C1OC1(C)c1ccccc1
0.0,0.0,0.0,,,,0.0,0.0,,,,,CCOC(=O)C1OC1C(O)=NC(CC(C)C)C(O)=NCCC(C)C
0.0,0.0,0.0,0.0,,,,0.0,,,,,CCOC(=O)C1OC1c1ccccc1
,,,,,,1.0,,,,,,CCOC(=O)C=Cc1ccc([N+](=O)[O-])o1
,,1.0,,,,,,,,,,CCOC(=O)C=NC(=O)[CH+]N[NH-]
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,CCOC(=O)CBr
0.0,0.0,0.0,,,,,0.0,0.0,0.0,,,CCOC(=O)CC(=O)CCl
0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,CCOC(=O)CC(=O)OCC
,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,CCOC(=O)CC(C)=O
,,,,0.0,0.0,,,,,0.0,,CCOC(=O)CC(C)C
,,,0.0,,0.0,0.0,0.0,,,,,CCOC(=O)CC(SP(=O)(OC)OC)C(=O)OCC
0.0,,,,0.0,,,,,,,,CCOC(=O)CC(SP(=O)(OC)SC)C(=O)OCC
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCOC(=O)CC(SP(=S)(OC)OC)C(=O)OCC
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOC(=O)CC1OCCc2c1[nH]c1c(C(C)O)cccc21
0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOC(=O)CC1OCCc2c1[nH]c1c(C)cccc21
,,1.0,1.0,,,0.0,0.0,0.0,0.0,,,CCOC(=O)CC1OCCc2c1[nH]c1c(CC)c(O)ccc21
,0.0,,0.0,,,,0.0,0.0,0.0,,,CCOC(=O)CC1OCCc2c1[nH]c1c(CC)cc(O)cc21
,,,,,,,,,,0.0,,CCOC(=O)CCl
0.0,0.0,,,,,,,,,,,CCOC(=O)CN=C(O)C(C)(C)Br
1.0,1.0,,,,,,,,,,,CCOC(=O)CN=C(O)C(C)Br
,0.0,,,,,,,,,,,CCOC(=O)CN=C(O)CBr
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,CCOC(=O)CN=C(O)CCCCSc1ncnc2[nH]cnc12
0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1
0.0,,0.0,,,,0.0,,,,,,CCOC(=O)C[n+]1csc2ccccc21
,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,CCOC(=O)Cc1c(C(=O)O)c2ccccc2n1C
0.0,,1.0,,,,0.0,,,,,,CCOC(=O)N(C)C
,,1.0,,,,,,,,,,CCOC(=O)N(CCC=O)N=O
1.0,,,,,,,,,,,,CCOC(=O)N(CCCC(=O)c1cccnc1)N=O
1.0,,,,,,,,,,,,CCOC(=O)N(N=O)C(CCC=O)c1cccnc1
,,,,,,0.0,,,,,,CCOC(=O)OC(=O)OCC
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOC(=O)OCC
,1.0,,,,,,,,,,,CCOC(=O)c1[nH]c(C)c(C(=O)c2c(O)c(O)n(Cc3cccnc3)c2-c2ccc(Cl)cc2)c1C
0.0,,,,1.0,0.0,0.0,0.0,,,0.0,,CCOC(=O)c1[nH]c2ccccc2c1N=Cc1cc(OC)c(OC)c(OC)c1
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,CCOC(=O)c1[nH]c2ccccc2c1N=Cc1ccc(C)cc1
0.0,,,,1.0,0.0,0.0,0.0,,,,0.0,CCOC(=O)c1[nH]c2ccccc2c1N=Cc1ccc(N=C(C)O)cc1
0.0,0.0,,,1.0,0.0,0.0,0.0,,,0.0,0.0,CCOC(=O)c1[nH]c2ccccc2c1N=Cc1ccc(O)cc1
0.0,0.0,,,0.0,,0.0,1.0,,,0.0,0.0,CCOC(=O)c1[nH]c2ccccc2c1N=Cc1ccc([N+](=O)[O-])cc1
,0.0,,,,,0.0,0.0,,,,,CCOC(=O)c1cc(Cc2ccc(N)c(C(=O)OCC)c2)ccc1N
,,,,,,,,,,,,CCOC(=O)c1cc2cc3c4c(c2oc1=O)CCCN4CCC3
0.0,0.0,0.0,0.0,,,,,0.0,0.0,,,CCOC(=O)c1cccc2cccnc12
0.0,,0.0,0.0,,,,0.0,,0.0,,,CCOC(=O)c1ccccc1C(=O)OCC
0.0,,0.0,0.0,,,0.0,0.0,0.0,,,,CCOC(=O)c1ccccc1N
0.0,,,0.0,0.0,0.0,0.0,0.0,,,,,CCOC(C)(C)C
0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,CCOC(C)=O
,,,,,,,,,,1.0,,CCOC(C)C(=O)C(O)O
0.0,,0.0,1.0,0.0,0.0,0.0,0.0,,,,,CCOC(C=C(C)CCC=C(C)C)OCC
,,0.0,0.0,,,0.0,0.0,0.0,,,,CCOC(O)=NNc1nncc2ccccc12
,,,,,,,1.0,,,,,CCOC(O)=NO
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,,CCOC(O)=Nc1cccc(OC(O)=Nc2ccccc2)c1
0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,CCOC(O)=Nc1cccc2c1CN(C)CC2c1ccc(Cl)cc1
1.0,,,,,,1.0,,,,,,CCOC1=CC(=O)C(N=C(C)O)=CC1=O
1.0,1.0,,,0.0,1.0,1.0,1.0,,1.0,1.0,1.0,CCOC=C1C(=O)Cc2c(c(O)c3ccccc3c2O)C1=O
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,CCOCC(=O)O
1.0,1.0,1.0,1.0,,,,,,,,,CCOCC1CO1
0.0,0.0,,,,,,0.0,,,0.0,0.0,CCOCC=O
,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,CCOCCCl
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,CCOCCO
,0.0,,0.0,,,,0.0,0.0,0.0,,,CCOCCOC(=O)C=Cc1ccc(OC)cc1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCOCCOC(C)=O
0.0,0.0,,0.0,,,,0.0,0.0,0.0,,,CCOCCc1c(-c2ccccc2)[nH]c(=N)n2ncnc12
0.0,0.0,0.0,0.0,,,0.0,,,0.0,,,CCOCN(C(=O)CCl)c1c(C)cccc1CC
0.0,0.0,,0.0,,,0.0,0.0,,0.0,,,CCOCOCC
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOCn1cc(F)c(=O)n(C(=O)c2cccc(C(=O)Oc3nc(OC(=O)c4ccccc4)ccc3C#N)c2)c1=O
1.0,,,,,,1.0,,,,,,CCON(OC(C)=O)C(=O)c1ccccc1
1.0,,,,,,,,,,1.0,,CCOO
0.0,0.0,0.0,0.0,,,0.0,,0.0,,,,CCOP(=O)(C#N)N(C)C
,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOP(=O)(CC)OCC
,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1
0.0,0.0,,,,,1.0,1.0,,,,,CCOP(=O)(NC(C)C)Oc1ccccc1C(=O)OC(C)C
,,1.0,,,,,,,,,,CCOP(=O)(OCC)C(C)N=C(O)N(CCCl)N=O
1.0,,,,,,,,,,,,CCOP(=O)(OCC)N1C2c3ccccc3-c3ccccc3C21
0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,,,CCOP(=O)(OCC)OC(=CBr)c1ccc(Cl)cc1Cl
,,0.0,0.0,,,0.0,,,0.0,,,CCOP(=O)(OCC)OC(=CCl)c1ccc(Cl)cc1Cl
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,,CCOP(=O)(OCC)OCC
,0.0,,,,,,0.0,,,,,CCOP(=O)(OCC)Oc1cc(-c2ccccc2)on1
,0.0,,,,,0.0,0.0,,,,,CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1
0.0,1.0,,,,,1.0,1.0,,,,,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1
0.0,0.0,,,,,0.0,0.0,,,,,CCOP(=O)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
,0.0,,,,,1.0,0.0,,,,,CCOP(=O)(Oc1ccc([N+](=O)[O-])cc1)c1ccccc1
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,CCOP(=S)(Cl)OCC
0.0,0.0,,,,,0.0,0.0,,,,,CCOP(=S)(OCC(C)C)SCCl
0.0,,,,0.0,0.0,0.0,0.0,,,,,CCOP(=S)(OCC)OP(=S)(OCC)OCC
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,CCOP(=S)(OCC)Oc1cc(C)nc(C(C)C)n1
,1.0,,,,,0.0,0.0,,,,,CCOP(=S)(OCC)Oc1ccc([N+](=O)[O-])cc1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOP(=S)(OCC)Oc1ccc2c(C)c(Cl)c(=O)oc2c1
,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,CCOP(=S)(OCC)Oc1cnc2ccccc2n1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOP(=S)(OCC)Oc1nc(Cl)c(Cl)cc1Cl
,,,,,,1.0,1.0,,,,,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1
,,,1.0,,,,,,,,,CCOP(=S)(OCC)SCCSCC
0.0,0.0,,,,,0.0,0.0,,,,,CCOP(=S)(OCC)SCCl
,0.0,,,,,0.0,,,0.0,,,CCOP(=S)(OCC)SCSC(C)(C)C
0.0,,0.0,0.0,,,0.0,,,,,,CCOP(=S)(OCC)SCSCC
,0.0,,,,,0.0,,,,,,CCOP(=S)(OCC)SCn1c(=O)oc2cc(Cl)ccc21
0.0,0.0,0.0,0.0,,,,0.0,,0.0,,,CCOP(C)(=O)SCCN(C(C)C)C(C)C
1.0,1.0,1.0,1.0,,,,,,,,,CCOS(=O)(=O)OCC
,1.0,1.0,,,,,,,,,,CCOS(=O)(=O)c1ccc(C)cc1
1.0,1.0,,,,,,,,,,,CCOS(=O)(=O)c1ccccc1
1.0,,,1.0,,,0.0,1.0,,,,,CCOS(C)(=O)=O
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCO[Si](C)(C)OCC
0.0,0.0,0.0,0.0,,,0.0,0.0,,0.0,,,CCO[Si](C)(OCC)OCC
0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,CCO[Si](OCC)(OCC)OCC
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CCOc1cc(C=O)ccc1O
,,,,,,,1.0,,,,,CCOc1cc(N=Nc2ccc(N(CC)CC)cc2)ccc1N=Nc1c(S(=O)(=O)O)cc2ccc(N)cc2c1O
0.0,0.0,,,,,0.0,1.0,,,,,CCOc1cc(N=Nc2ccc(N(CCO)CCO)cc2)ccc1N=Nc1c(S(=O)(=O)O)cc2ccc(N)cc2c1O
0.0,1.0,,,,,0.0,1.0,,,,,CCOc1cc(N=Nc2ccccc2)ccc1N=Nc1c(S(=O)(=O)O)cc2ccc(N)cc2c1O
,0.0,,,,,,,,,,,CCOc1cc2c(c3ccc4ccccc4c13)CCC2=O
0.0,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,CCOc1ccc(C(C)(C)C)cc1NC(=O)C(=O)Nc1ccccc1CC
0.0,,,,,,,,,,,,CCOc1ccc(N(O)C(=O)CC(C)O)cc1
0.0,1.0,,,,,,,,,,,CCOc1ccc(N(O)C(C)=O)cc1
0.0,1.0,,,,,0.0,0.0,,,,,CCOc1ccc(N)cc1
,,,,,,,,,1.0,,,CCOc1ccc(N)cc1N
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOc1ccc(N=C(C)O)cc1
0.0,0.0,,0.0,,,,1.0,,,,,CCOc1ccc(N=C(C)O)cc1N
,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,CCOc1ccc(N=Nc2ccc(-c3ccc(N=Nc4c(O)ccc5cc(S(=O)(=O)O)cc(S(=O)(=O)O)c45)c(C)c3)cc2C)cc1
1.0,1.0,,,,,1.0,1.0,,,,,CCOc1ccc(N=O)cc1
0.0,0.0,,,,,,,,,,,CCOc1ccc(N=[N+]([O-])c2ccc(OCC)cc2)cc1
,,0.0,0.0,,,,,0.0,0.0,,,CCOc1ccc(NC(=N)O)cc1
,0.0,,,,,,,,,,,CCOc1ccc(NC(=O)CC(C)O)cc1
,1.0,,,,,,,,,,,CCOc1ccc(NO)cc1
,,0.0,,,,1.0,,0.0,,,,CCOc1ccc([N+](=O)[O-])cc1
0.0,0.0,,,,,,0.0,,,,,CCOc1ccc2c(c1)C(C)=CC(C)(C)N2
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOc1ccc2ccccc2c1
0.0,0.0,,0.0,,0.0,0.0,0.0,,,,,CCOc1cccc(N)c1
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOc1cccc([N+](=O)[O-])c1
,,,,,,,,,,,,CCOc1cccc2cccnc12
0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,CCOc1ccccc1N
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,CCOc1ccccc1OCC1CNCCO1
1.0,,1.0,,,,0.0,,0.0,,,,CCOc1ccccc1[N+](=O)[O-]
1.0,,,,,,,0.0,,,,,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C
,,0.0,,,,0.0,0.0,0.0,0.0,,,CCS(=O)(=O)n1ncc(Cl)c(Cl)c1=O
0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,CCS(=O)CCSP(=O)(OC)OC
0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,CCSC(=O)Cl
0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,CCSC(=O)N1CCCCCC1
0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,CCSCCC(N)C(=O)O
,0.0,0.0,0.0,,,,0.0,,,0.0,0.0,CCSCCSP(=O)(OC)OC
0.0,0.0,,,,,,0.0,,,,,CCSCCSP(=S)(OC)OC
0.0,0.0,,,,,0.0,0.0,,,,,CCSN(SCC)C(=S)SCC(N=C(C)O)C(=O)O
0.0,1.0,,,,,0.0,1.0,,,,,CCSc1cc(Cc2ccc(N)c(SCC)c2)ccc1N
0.0,,0.0,0.0,,,,0.0,,0.0,,,CC[Ge](Cl)(CC)CC
,,,,,,0.0,0.0,,,0.0,,CC[N+](=O)[O-]
0.0,0.0,0.0,,,,0.0,0.0,0.0,,,,CCc1c(Br)c(Br)c(Br)c(Br)c1Br
,,,,,,,,,,,,CCc1c(C)oc(O)c1C(=O)OC
0.0,1.0,,,,,0.0,1.0,,,,,CCc1c(N)ccc2ccccc12
,0.0,,,,,,,,,,,CCc1c2ccccc2c(C)c2c1ccc1ccccc12
,,,,,,,,,,,,CCc1c2ccccc2c(C)c2ccc3ccccc3c12
,,,,,,,0.0,,,,,CCc1c2ccccc2c(CC)c2c1ccc1ccccc12
