TA100,TA100_S9,TA1535,TA1535_S9,TA97,TA97_S9,TA98,TA98_S9,TA1537,TA1537_S9,TA102,TA102_S9,standardised_smiles,CAS
0.0,0.0,,,,,1.0,1.0,1.0,1.0,,,Cc1c2cc[nH]cc2c(C)c2c1nc1ccc(N)cc12,['54779-53-2']
,,,,,,,1.0,,,1.0,,Cc1c2cc[nH]cc2c(C)c2c1nc1ccccc12,['519-23-3']
,1.0,,,,,,,,,,,Cc1c2ccc(CO)cc2nc2c1ccc1ccccc12,['160543-08-8']
0.0,,,,,,1.0,,,,1.0,,Cc1c2cccc(C)c2nc2c1ccc1ccccc12,['32740-01-5']
,,,,,,1.0,,,,,,Cc1c2ccccc2c(C)c2c1c1c(c3ccccc32)N1,['71382-46-2']
1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,,,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,['57-97-6']
0.0,,,,,,0.0,,,,0.0,,Cc1c2ccccc2c(C)c2c3c(ccc12)C(=O)C(=O)C=C3,['70092-13-6']
0.0,1.0,,,,,1.0,1.0,,,,,Cc1c2ccccc2c(C)c2ccccc12,['781-43-1']
1.0,,,,,,1.0,,,,,,Cc1c2ccccc2c(CBr)c2c1ccc1ccccc12,['59230-81-8']
1.0,,,,,,1.0,,,,,,Cc1c2ccccc2c(CBr)c2ccc3ccccc3c12,['16238-56-5']
0.0,,,,,,1.0,,,,,,Cc1c2ccccc2c(CBr)c2ccccc12,['34331-95-8']
1.0,,,,,,,,1.0,,,,Cc1c2ccccc2c(CCl)c2ccc3ccccc3c12,['13345-62-5']
,,,,,,,,1.0,,,,Cc1c2ccccc2c(CCl)c2ccccc12,['25148-26-9']
,1.0,,,,,,,,,,,Cc1c2ccccc2c(CO)c2ccc3ccccc3c12,['568-75-2']
,,,,,,1.0,,,,,,Cc1c2ccccc2c(COS(=O)(=O)O)c2ccc3ccccc3c12,['110933-34-1']
,,,,,,1.0,,,,,,Cc1c2ccccc2c(COS(=O)(=O)O)c2ccccc12,['130942-88-0']
,1.0,,,,,,,,,,,Cc1c2ccccc2c2ccc3cccc4ccc1c2c43,['2381-39-7']
,1.0,,,,,,1.0,,,,,Cc1c2ccccc2cc2c1ccc1ccccc12,['2541-69-7']
0.0,,,,,,0.0,,,,0.0,,Cc1c2ccccc2cc2c3c(ccc12)C(=O)C(=O)C=C3,['71989-02-1']
1.0,,,,,,1.0,,,,,,Cc1c2ccccc2cc2c3c(ccc12)C(O)C(O)C1OC31,['64625-66-7']
0.0,,,,,,1.0,,,,0.0,,Cc1c2ccccc2cc2ccc3c(c12)C=CC(=O)C3=O,['111238-10-9']
,1.0,,,,,,1.0,,,,,Cc1c2ccccc2cc2ccc3ccccc3c12,['2422-79-9']
0.0,,,,0.0,1.0,0.0,1.0,,,,,Cc1c2ccccc2cc2ccccc12,['779-02-2']
0.0,,,,,,0.0,,,,1.0,,Cc1c2ccccc2nc2c1ccc1ccccc12,['3340-94-1']
,,,,,,,1.0,,,,,Cc1c[nH]c2c(C)c(C)c3c(nc(=N)n3C)c2n1,['146177-60-8']
,,,,,,,1.0,,,,,Cc1c[nH]c2c(C)cc3c(nc(=N)n3C)c2n1,['103139-94-2']
,,,,,,,1.0,,,,,Cc1c[nH]c2cc(C)c3c(nc(=N)n3C)c2n1,['95896-78-9']
,1.0,,,,,,1.0,,,,,Cc1c[nH]c2cc(CO)c3c(nc(=N)n3C)c2n1,['153954-29-1']
,,,,,,,1.0,,,,,Cc1c[nH]c2cc3nc(=N)n(C)c3c(C)c2n1,['156243-39-9']
0.0,1.0,,,,,0.0,1.0,,,,,Cc1c[nH]c2ccc3c(nc(=N)n3C)c2n1,['77500-04-0']
,,,,,,0.0,0.0,,,,,Cc1c[nH]c2ccc3c(nc(=NC4OC(C(=O)O)C(O)C(O)C4O)n3C)c2n1,['115781-42-5']
,,,,,,1.0,,,,,,Cc1c[nH]c2ccc3c(nc(=NO)n3C)c2n1,['115044-41-2']
,,,,,,0.0,0.0,,,,,Cc1c[nH]c2ccc3c(nc(=NS(=O)(=O)O)n3C)c2n1,['115781-40-3']
0.0,0.0,,,,,,,,,,,Cc1c[nH]c2ccccc12,['83-34-1']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Cc1cc(-c2cc(C)c(N)c(C)c2)cc(C)c1N,['54827-17-7']
,,,,,,,,,,1.0,,Cc1cc(-c2cc3c(cc2F)n2c(=O)n(O)c(=O)cc2n3C2CC2)cc(C)n1,['155144-64-2']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,Cc1cc(-c2ccc(N)c(C)c2)ccc1N,"['612-82-8', '119-93-7']"
0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,Cc1cc(-c2ccc(N=C=O)c(C)c2)ccc1N=C=O,['91-97-4']
,,,,,,,,,,,,Cc1cc(-c2ccc(N=Nc3c(N)c(C)cc(S(=O)(=O)O)c3N)c(C)c2)ccc1N=Nc1ccc(O)c(C(=O)O)c1,['6637-88-3']
,1.0,,,,,,1.0,,,,,Cc1cc(-c2ccc(N=Nc3c(S(=O)(=O)O)cc4cc(S(=O)(=O)O)cc(N)c4c3O)c(C)c2)ccc1N=Nc1c(S(=O)(=O)O)cc2cc(S(=O)(=O)O)cc(N)c2c1O,['72-57-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(-c2ccc(N=Nc3cc(S(=O)(=O)O)c4ccccc4c3N)c(C)c2)ccc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1N,['992-59-6']
,1.0,,,,,,1.0,,,,,Cc1cc(-c2ccc(N=Nc3ccc4c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c4c3O)c(C)c2)ccc1N=Nc1ccc2c(S(=O)(=O)O)cc(S(=O)(=O)O)c(N)c2c1O,['314-13-6']
0.0,1.0,,,,,0.0,1.0,,,,,Cc1cc(-c2ccccc2)cc(C)c1N,['54810-82-1']
,1.0,,,,,,1.0,,,,,Cc1cc(-c2ccccc2C)ccc1N,['13394-86-0']
,,,,,,,,,,,1.0,Cc1cc(=N)s[nH]1,['52547-00-9']
0.0,0.0,,,,,0.0,0.0,,,,,Cc1cc(=O)c2c(O)c3c(O)cc(O)c4c5c(O)cc(O)c6c(=O)c7c(O)cc(C)c8c1c2c(c34)c(c65)c78,['548-04-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(=O)n(-c2ccccc2)[nH]1,['89-25-8']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,Cc1cc(=O)n(-c2ccccc2)n1C,['60-80-0']
1.0,,,,,,,,,,,,Cc1cc(=O)oc2c3c(ccc12)C1(C)OOC1(C)O3,['129833-00-7']
,,,,,,,,,,,,Cc1cc(=O)oc2c3c4c(cc12)CCCN4CCC3,['41267-76-9']
,,,,,,,,,,,,Cc1cc(=O)oc2cc(N)ccc12,['26093-31-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(=O)oc2cc(O)cc(O)c12,['2107-76-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(=O)oc2cc(O)ccc12,['90-33-5']
1.0,,,,,,,,,,,,Cc1cc(=O)oc2cc3c(cc12)C1(C)OOC1(C)O3,['129812-24-4']
1.0,,,,,,,,,,,,Cc1cc(=O)oc2ccc3c(c12)C1(C)OOC1(C)O3,['129812-26-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(C(=O)NNCc2ccccc2)no1,['59-63-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(C(=O)O)c2ncccc2c1,['55706-57-5']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(C(=O)c2ncc([NH+]([O-])O)n2C)c(O)c(C(C)(C)C)c1,['149396-90-7']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,Cc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,['128-37-0']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,Cc1cc(C)c(C)c(C)c1,['527-53-7']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,Cc1cc(C)c(C)cc1C,['95-93-2']
1.0,,,,,,,,,,,,Cc1cc(C)c(CN2C3c4ccccc4-c4ccccc4C32)c(C)c1,['126420-95-9']
0.0,1.0,,,,,0.0,0.0,,,,,Cc1cc(C)c(N)c(C)c1,['88-05-1']
1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,,,,,Cc1cc(C)c(N)c(C)c1N,['3102-70-3']
,1.0,,,,,,0.0,,,,,Cc1cc(C)c(N)cc1C,['137-17-7']
,1.0,,,,,,,,,,,Cc1cc(C)c(N=Nc2c(O)c(S(=O)(=O)O)cc3cc(S(=O)(=O)O)ccc23)cc1C,['3564-09-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(C)c(S(=O)(=O)O)cc1N=Nc1cc(S(=O)(=O)O)c2ccccc2c1O,['4548-53-2']
1.0,1.0,,,,,0.0,0.0,,,,,Cc1cc(C)c([N+](=O)[O-])cc1[N+](=O)[O-],['616-72-8']
0.0,1.0,,,,,0.0,0.0,,,,,Cc1cc(C)c2c(ccc3ccccc32)c1,['15254-64-5']
,,,,,,,1.0,,,,,Cc1cc(C)c2cc(C)c(N)cc2n1,['122349-91-1']
0.0,1.0,,,,,0.0,1.0,,,,,Cc1cc(C)c2ccc3ccccc3c2c1,['16664-45-2']
1.0,,,,,,1.0,,,,0.0,,Cc1cc(C)c2nc3c(ccc4ccccc43)c(C)c2c1,['51787-42-9']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,Cc1cc(C)cc(C)c1,['108-67-8']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,Cc1cc(C)cc(N)c1,['108-69-0']
0.0,0.0,,,,,0.0,0.0,,,,,Cc1cc(C)cc(N=Nc2c(O)ccc3ccccc23)c1,['94208-87-4']
,1.0,,,,,,,,,,,Cc1cc(C)cc(NO)c1,['68395-77-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(C)cc(OP(=O)(Oc2cc(C)cc(C)c2)Oc2cc(C)cc(C)c2)c1,['25155-23-1']
0.0,0.0,,,,,0.0,0.0,,,,,Cc1cc(C)cc([N+](=O)[O-])c1,['99-12-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(C)n(-c2n[nH]c(=NN)c3c2[nH]c2ccccc23)n1,['135561-93-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(C)nc(SC(=O)OC(C)(C)C)n1,['41840-28-2']
0.0,0.0,,,,,0.0,0.0,,,,,Cc1cc(Cc2cc(C)cc(C(C)(C)C)c2O)c(O)c(C(C)(C)C)c1,['119-47-1']
0.0,0.0,,,,,0.0,0.0,,,,,Cc1cc(Cc2ccc(N)c(C)c2)ccc1N,['838-88-0']
0.0,,0.0,0.0,,,0.0,1.0,0.0,0.0,,,Cc1cc(Cl)ccc1N,['95-69-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(Cl)ccc1N=CN(C)C,['6164-98-3']
0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,,Cc1cc(Cl)ccc1O,['1570-64-5']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,Cc1cc(Cl)ccc1OC(C)C(=O)O,['7085-19-0']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1cc(Cl)ccc1OCC(=O)O,['94-74-6']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,Cc1cc(Cl)ccc1OCCCC(=O)O,['94-81-5']
,1.0,,,,,,1.0,,,,,Cc1cc(N(C)C)ccc1N=Nc1ccccc1,['54-88-6']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc(N)cc1,['104226-21-3']
0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,Cc1cc(N)c(C)c([N+](=O)[O-])c1N,['155379-83-2']
0.0,0.0,,,,,0.0,1.0,,,,,Cc1cc(N)c(C)c2c1[nH]c1ccc(O)cc12,['130005-62-8']
0.0,0.0,,,,,0.0,1.0,,,,,Cc1cc(N)c(C)c2c1[nH]c1ccccc12,['111249-52-6']
0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,Cc1cc(N)c(C)cc1N,['6393-01-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(N)c(S(=O)(=O)O)cc1Cl,['88-53-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(N)c([N+](=O)[O-])c(C)c1N,['97629-64-6']
0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,Cc1cc(N)c([N+](=O)[O-])cc1N,['25917-89-9']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(N)cc(C)c1N,['7218-02-2']
,,,,,,,1.0,,,,,Cc1cc(N)cc([N+](=O)[O-])c1N,['155379-82-1']
0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,Cc1cc(N)ccc1N,"['6369-59-1', '615-50-9', '95-70-5']"
0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,Cc1cc(N=Nc2c(O)ccc3ccccc23)c(S(=O)(=O)O)cc1Cl,['5160-02-1']
,1.0,,,,,,,,,,,Cc1cc(N=Nc2ccccc2)c(N)cc1N,"['5042-54-6', '4438-16-8']"
,1.0,,,,,,,,,,,Cc1cc(N=Nc2ccccc2C)c(N)cc1N,['7467-29-0']
0.0,1.0,,,,,0.0,1.0,,,,,Cc1cc(N=Nc2ccccc2C)ccc1N,"['97-56-3', '2298-13-7']"
0.0,0.0,0.0,,0.0,0.0,0.0,1.0,,,,,Cc1cc(Nc2ccc(O)cc2)ccc1N,['6219-89-2']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,['96-69-5']
0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,,,Cc1cc(O)c2c(O)c3c(O)cccc3cc2c1,['491-59-8']
,,,,,,,,0.0,1.0,,,Cc1cc(O)c2c(O)c3c(c(O)c2c1)C(=O)C(=O)CC3=O,['20324-66-7']
0.0,,0.0,,,,0.0,,,1.0,,,Cc1cc(O)c2c(O)c3c(c(O)c2c1)CC(=O)C(=O)C3=O,"['641-90-7', '10228-40-7']"
0.0,0.0,,,,,0.0,0.0,,,,,Cc1cc(O)c2c(c1)C(=O)C(c1c(C)cc3c(c1O)C(=O)C=CC3=O)=CC2=O,['28164-57-0']
,0.0,,,,,,0.0,0.0,0.0,,,Cc1cc(O)c2c(c1)C(=O)C13C(C2=O)C(=O)C2C(O)C1C1C(O)C3C(=O)C3C(=O)c4c(O)cc(C)cc4C(=O)C321,['23537-16-8']
0.0,0.0,,,,,0.0,0.0,0.0,0.0,,,Cc1cc(O)c2c(c1)C(=O)c1c(c(O)cc(O)c1-c1c(O)cc(O)c3c1C(=O)c1cc(C)cc(O)c1C3=O)C2=O,['602-06-2']
0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,1.0,Cc1cc(O)c2c(c1)C(=O)c1cc(O)cc(O)c1C2=O,['518-82-1']
0.0,0.0,0.0,0.0,,,0.0,0.0,,1.0,1.0,1.0,Cc1cc(O)c2c(c1)C(=O)c1cccc(O)c1C2=O,['481-74-3']
0.0,0.0,,,,,,,,,,,Cc1cc(O)c2c(c1O)C(=O)C13C(C2=O)C(=O)C2C(O)C1C1C(O)C3C(=O)C3C(=O)c4c(O)cc(C)c(O)c4C(=O)C321,['21884-44-6']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,1.0,1.0,Cc1cc(O)cc2oc(=O)c3c(O)cc(O)cc3c12,['641-38-3']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Cc1cc(O)ccc1Cl,['59-50-7']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Cc1cc(O)nc(S)n1,['56-04-2']
0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,,,Cc1cc(S(=O)(=O)O)c(N)cc1Cl,"['6627-59-4', '88-51-7']"
0.0,0.0,,,,,0.0,0.0,,,,,Cc1cc(S(=O)(=O)O)c([N+](=O)[O-])cc1[N+](=O)[O-],['52146-86-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(S(=O)(=O)O)c2c(C)ccc(C(C)C)cc1-2,['6223-35-4']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1cc(S(=O)(=O)O)ccc1N,['98-33-9']
0.0,0.0,,,,,1.0,0.0,1.0,1.0,,,Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc(O)cc12,['72917-35-2']
1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,['133591-35-2']
0.0,0.0,,,,,1.0,1.0,0.0,1.0,,,Cc1cc([N+](=O)[O-])c(C)c2c1[nH]c1ccccc12,['133591-33-0']
,,,,,,0.0,0.0,,,,,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1C,['616-69-3']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,0.0,0.0,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,['534-52-1']
,,,,,,1.0,,,,,,Cc1cc([N+](=O)[O-])cc2ccccc12,['41037-13-2']
0.0,0.0,,,,,,0.0,,,,,Cc1cc([N+](=O)[O-])ccc1N,['99-52-5']
,,,,,,,1.0,,,,,Cc1cc([N+](=O)[O-])ccc1[N+](=O)[O-],['619-15-8']
,1.0,,,,,,,,,,,Cc1cc2[nH]c3cc(C)c4ccccc4c3c2c2ccccc12,['88193-04-8']
0.0,1.0,,,,,0.0,1.0,,,,,Cc1cc2[nH]cccc2c2nc(=N)n(C)c12,['77094-11-2']
,,,,,,,1.0,,,,,Cc1cc2[nH]ccnc2c2nc(=N)n(C)c12,['108354-48-9']
0.0,0.0,,,,,0.0,0.0,,,,0.0,Cc1cc2c(C(C)C)c(O)c(O)c(C=O)c2c(O)c1-c1c(C)cc2c(C(C)C)c(O)c(O)c(C=O)c2c1O,"['303-45-7', '12542-36-8']"
0.0,1.0,,,,,1.0,1.0,,,,,Cc1cc2c(C)c3ccccc3c(C)c2cc1C,['66552-77-0']
1.0,,,,,,0.0,,,,1.0,,Cc1cc2c(C)c3ccccc3nc2c2ccccc12,['10567-95-0']
,1.0,,,,,,,,,,,Cc1cc2c(O)cccc2c2cc3c(cc12)CC(=O)CC3O,['98601-02-6']
,1.0,,,,,,,,,,,Cc1cc2c(O)cccc2c2cc3ccccc3cc12,['78996-87-9']
,,,,,,,1.0,,,,,Cc1cc2c([nH]c(=N)n2C)c2nc(-c3ccccc3)cnc12,['146177-64-2']
,,,,,,,1.0,,,,,Cc1cc2c([nH]c(=N)n2C)c2ncc(-c3ccccc3)nc12,['146177-65-3']
,,,,,,,1.0,,,,,Cc1cc2c([nH]c(=N)n2C)c2nccnc12,['146177-57-3']
,1.0,,,,,,1.0,,,,,Cc1cc2c([nH]c1=N)[nH]c1ccccc12,['68006-83-7']
,1.0,,,,,,,,,,,Cc1cc2c(c3cc4ccccc4cc13)C=CC(O)C2O,['98600-98-7']
,0.0,,,,,,,,,,,Cc1cc2c(c3ccc4c(O)c(O)ccc4c13)CCC2=O,['151751-38-1']
,,,,,,,,,,,,Cc1cc2c(c3ccc4ccccc4c13)C1OC1C(O)C2O,"['111901-42-9', '111901-41-8']"
0.0,0.0,,,,,,,,,,,Cc1cc2c(c3ccc4ccccc4c13)CCC2,['24684-41-1']
,0.0,,,,,,1.0,,,,,Cc1cc2c(c3ccc4ccccc4c13)CCC2=O,['892-17-1']
,0.0,,,,,,0.0,,,,,Cc1cc2c(cc1C)-c1ccccc1C2,['4612-63-9']
,1.0,,,,,,1.0,,,,,Cc1cc2c(cc1C)C(C)c1ccccc1-2,['96563-06-3']
,,,,,,1.0,,,,,,Cc1cc2c(nc1NO)[nH]c1ccccc12,['202345-21-9']
0.0,,,,,,,,,,,,Cc1cc2c3c(ccc2c2ccccc12)C(O)C(O)C1OC31,"['111901-44-1', '110044-41-2', '110044-40-1']"
,1.0,,,,,,,,,,,Cc1cc2c3c(cccc3c1)-c1cc3ccccc3cc1-2,['95741-57-4']
,1.0,,,,,,,,,,,Cc1cc2c3ccccc3cc3ccc4cccc1c4c32,['4514-19-6']
,0.0,,,,,,0.0,,,,,Cc1cc2c3ccccc3ccc2c2ccccc12,['1705-85-7']
,1.0,,,,,,1.0,,,,,Cc1cc2cc3cc(C)c(N)cc3nc2cc1N,['135-49-9']
,1.0,,,,,,,,,,,Cc1cc2cc3ccccc3c3ccc4cccc1c4c23,['16757-83-8']
,1.0,,,,,,,,,,,Cc1cc2cc3ccccc3cc2c2ccccc12,['2319-96-2']
,1.0,,,,,,,,,,,Cc1cc2ccc3cc4ccccc4c4ccc(c1)c2c34,['16757-82-7']
,1.0,,,,,,,,,,,Cc1cc2cccc3ccc4c5ccccc5cc1c4c32,['31647-36-6']
,1.0,,,,,,,,,,,Cc1cc2cccc3ccc4cc5ccccc5c1c4c32,['16757-80-5']
1.0,1.0,,,,,1.0,1.0,,,,,Cc1cc2ccccc2c2cc([N+](=O)[O-])c3ccccc3c12,['124390-37-0']
,1.0,,,,,,,,,,,Cc1cc2ccccc2c2cc3c(cc12)C(O)C(O)C=C3,['98601-00-4']
,1.0,,,,,,,,,,,Cc1cc2ccccc2c2cc3c(cc12)C=CC(O)C3O,['98601-01-5']
,1.0,,,,,,,,,,,Cc1cc2ccccc2c2cc3ccccc3cc12,"['316-14-3', '316-49-4']"
0.0,,,,,,,,,,,,Cc1cc2ccccc2c2ccc3c(c12)C(O)C(O)C1OC31,['111901-45-2']
1.0,,,,,,,,,,,,Cc1cc2ccccc2c2ccc3c(c12)C1OC1C(O)C3O,"['81851-68-5', '111901-39-4', '111901-40-7', '97170-07-5']"
1.0,,,,,,0.0,,,,0.0,,Cc1cc2ccccc2c2ccc3c(c12)C=CC(=O)C3=O,['86827-66-9']
0.0,1.0,,,,,0.0,1.0,,,,,Cc1cc2ccccc2c2ccc3ccccc3c12,['3697-24-3']
,,,,,,0.0,,,,,,Cc1cc2ccccc2cc1[N+](=O)[O-],['1204-72-4']
,1.0,,,,,,1.0,,,,,Cc1cc2nc3c(C)c([NH3+])ccc3n(-c3ccccc3)c-2cc1=N,['477-73-6']
0.0,0.0,,,,,0.0,1.0,,,,,Cc1cc2nc3c(O)nc(=O)nc-3n(C)c2cc1C,['1088-56-8']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,Cc1cc2nc3c(O)nc(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,['83-88-5']
,,,,,,,,,,,,Cc1cc2nc3c(cc(N)c4ccccc43)[o+]c2cc1N(C)C,['41830-80-2']
0.0,,,,,,0.0,,,,1.0,,Cc1cc2nc3c(ccc4ccccc43)c(C)c2cc1C,['58430-01-6']
,,,,,,0.0,1.0,,,,,Cc1cc2nc3ccc(C)c(N)c3nc2cc1N,['119631-01-5']
0.0,1.0,,,,,0.0,1.0,,,0.0,1.0,Cc1cc2nc3ccc(N(C)C)cc3[s+]c2cc1N,['92-31-9']
,,,,,,1.0,,,,,,Cc1cc2ncccc2c2nc(N=[N+]=[N-])n(C)c12,['125372-29-4']
0.0,0.0,,,,,0.0,0.0,,,,,Cc1cc2ncccc2c2ncn(C)c12,['92130-56-8']
1.0,1.0,,,,,1.0,1.0,,,,,Cc1ccc(-c2nc(-c3ccc(C)cc3C)[nH]c2-c2ccc(C)cc2)cc1,['121111-59-9']
,,,,,,0.0,0.0,,,,,Cc1ccc(-c2nc3ccccc3o2)cc1,['835-71-2']
1.0,,0.0,,,,0.0,,0.0,,,,Cc1ccc(-c2nc3n(c2[N+](=O)[O-])CCS3)cc1,['106636-50-4']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,Cc1ccc(Br)cc1,['106-38-7']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,Cc1ccc(C#N)cc1,['104-85-8']
1.0,1.0,,,,,0.0,0.0,,,,,Cc1ccc(C(=O)Cl)cc1,['874-60-2']
1.0,1.0,,,,,,,,,,,Cc1ccc(C(=O)ON(OCc2ccccc2)C(=O)c2ccccc2)cc1,['220168-43-4']
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,['134308-13-7']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1ccc(C(=O)n2ncc(Cl)c(Cl)c2=O)cc1,['155164-67-3']
,,,,,,,,,,,,Cc1ccc(C(C#N)=CC=Cc2ccccc2[N+](=O)[O-])cc1,['125369-76-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1ccc(C(C)(C)C)c(O)c1C(=O)c1ncc([NH+]([O-])O)n1C,['149396-91-8']
0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,Cc1ccc(C(C)(C)C)cc1,['98-51-1']
0.0,0.0,,,0.0,0.0,0.0,0.0,,,,,Cc1ccc(C(C)C)c(O)c1,['89-83-8']
0.0,0.0,,,,,0.0,0.0,,,,,Cc1ccc(C(C)C)cc1O,['499-75-2']
0.0,,,,,,0.0,,0.0,,0.0,,Cc1ccc(C(O)=NC2C(O)=NC(C(C)C)C(=O)N3CCCC3C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC2C)c2c1Oc1c(C)c(O)c(N)c(C(=O)N=C3C(=O)NC(C(C)C)C(=O)N4CCCC4C(=O)N(C)CC(=O)N(C)C(C(C)C)C(=O)OC3C)c1N2,['50-76-0']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,Cc1ccc(C)c(C)c1,['95-63-6']
0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,Cc1ccc(C)c(C)c1C,['488-23-3']
0.0,,0.0,0.0,0.0,0.0,0.0,1.0,,,,,Cc1ccc(C)c(N)c1,['95-78-3']
0.0,0.0,,,,,0.0,0.0,,,,,Cc1ccc(C)c(N=Nc2c(O)ccc3ccccc23)c1,['85-82-5']
1.0,1.0,,,,,,,,,,,Cc1ccc(C)c(NO)c1,['3096-64-8']
0.0,1.0,,,,,0.0,0.0,,,,,Cc1ccc(C)c([N+](=O)[O-])c1,['89-58-7']
0.0,1.0,,,,,0.0,1.0,,,,,Cc1ccc(C)c2c1[nH]c1ccc([N+](=O)[O-])cc12,['133591-38-5']
0.0,0.0,,,,,0.0,1.0,,,,,Cc1ccc(C)c2c1[nH]c1ccccc12,['18028-55-2']
0.0,1.0,,,,,0.0,1.0,,,,,Cc1ccc(C)c2c1c1ccccc1n2C,['18024-11-8']
0.0,1.0,,,,,0.0,1.0,,,,,Cc1ccc(C)c2c1ccc1ccccc12,['22349-59-3']
1.0,,,,,,1.0,,,,,,Cc1ccc(C)c2c3c(ccc12)C(O)C(O)C1OC31,"['122089-49-0', '122033-85-6']"
